materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,estado_real,prediccion_continua,posterior_0,posterior_1-2,posterior_3-5,posterior_6-11,posterior_12 o más,ess,n_train_fold,n_test_fold,evidencia_anio_que_cursa,evidencia_tamano_grupo,evidencia_participaciones_semana,evidencia_participaciones_semana_anterior
Computación Emergente,2526-2,anon_244,1,6,0.0,0,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_244,1,8,0.0,0,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_275,1,4,2.0,1-2,6.378300177067173,5.7853630315302295e-05,0.19444605148973101,0.319409892970784,0.37494937807347417,0.1111368238356957,5,141,41,4,grande,0,1
Computación Emergente,2526-2,anon_275,1,6,2.0,1-2,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_275,1,8,2.0,1-2,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_276,1,4,3.0,3-5,4.411200422384633,0.0001156737998843262,0.41654135338345866,0.4720647773279353,0.0001156737998843262,0.11116252168883749,5,141,41,5 o más,grande,0,1
Computación Emergente,2526-2,anon_276,1,6,3.0,3-5,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_276,1,8,3.0,3-5,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_277,1,4,1.0,1-2,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_277,1,6,1.0,1-2,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_277,1,8,1.0,1-2,1.0454767378701928,0.6040997282738237,0.26086666348858273,0.12128521714258475,9.534251799590028e-06,0.013738856843209229,5,141,41,5 o más,grande,0,0
Computación Emergente,2526-2,anon_278,1,4,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_278,1,6,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_278,1,8,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_279,1,4,12.0,12 o más,18.478749146578433,0.00034662045060658575,0.00034662045060658575,0.00034662045060658575,0.00034662045060658575,0.9986135181975736,5,141,41,5 o más,grande,0,2
Computación Emergente,2526-2,anon_279,1,6,12.0,12 o más,4.411200422384633,0.0001156737998843262,0.41654135338345866,0.4720647773279353,0.0001156737998843262,0.11116252168883749,5,141,41,5 o más,grande,0,1
Computación Emergente,2526-2,anon_279,1,8,12.0,12 o más,18.373590284286163,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,141,41,5 o más,grande,1,2
Computación Emergente,2526-2,anon_280,1,4,1.0,1-2,6.378300177067173,5.7853630315302295e-05,0.19444605148973101,0.319409892970784,0.37494937807347417,0.1111368238356957,5,141,41,4,grande,0,1
Computación Emergente,2526-2,anon_280,1,6,1.0,1-2,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_280,1,8,1.0,1-2,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_281,1,4,3.0,3-5,2.4905675419250293,0.6706719166772513,2.5403277022735928e-05,0.1463482789279817,0.13415470595706844,0.04879969516067572,5,141,41,3,grande,0,0
Computación Emergente,2526-2,anon_281,1,6,3.0,3-5,2.4905675419250293,0.6706719166772513,2.5403277022735928e-05,0.1463482789279817,0.13415470595706844,0.04879969516067572,5,141,41,3,grande,0,0
Computación Emergente,2526-2,anon_281,1,8,3.0,3-5,18.436467655832942,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,5,141,41,3,grande,3 o más,0
Computación Emergente,2526-2,anon_282,1,4,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_282,1,6,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-2,anon_282,1,8,0.0,0,1.5778637249867373,0.5288329794479388,0.25192099675493773,0.1173110051680622,0.09808100636993713,0.0038540122591242346,5,141,41,4,grande,0,0
Computación Emergente,2526-3,anon_283,1,4,3.0,3-5,7.23786630310179,0.0002190580503833516,0.0002190580503833516,0.5785323110624315,0.10536692223439213,0.31566265060240967,5,142,40,5 o más,grande,1,1
Computación Emergente,2526-3,anon_283,1,6,3.0,3-5,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_283,1,8,3.0,3-5,3.7824470555060543,9.91571641051066e-05,0.4998512642538424,0.3094695091720377,0.09529003470500744,0.09529003470500744,5,142,40,5 o más,grande,0,1
Computación Emergente,2526-3,anon_284,1,4,21.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,4,grande,3 o más,2
Computación Emergente,2526-3,anon_284,1,6,21.0,12 o más,4.080611771529831,5.480953685941354e-05,0.3157577418470814,0.38152918607837766,0.30260345300082214,5.480953685941354e-05,5,142,40,4,grande,0,1
Computación Emergente,2526-3,anon_284,1,8,21.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,4,grande,3 o más,1
Computación Emergente,2526-3,anon_285,1,4,30.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,5 o más,grande,3 o más,3 o más
Computación Emergente,2526-3,anon_285,1,6,30.0,12 o más,8.116857905646832,0.0006920415224913494,0.0006920415224913494,0.3328719723183391,0.3328719723183391,0.3328719723183391,5,142,40,5 o más,grande,0,2
Computación Emergente,2526-3,anon_285,1,8,30.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,5 o más,grande,3 o más,3 o más
Computación Emergente,2526-3,anon_286,1,4,18.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,4,grande,3 o más,2
Computación Emergente,2526-3,anon_286,1,6,18.0,12 o más,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_286,1,8,18.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,4,grande,3 o más,3 o más
Computación Emergente,2526-3,anon_287,1,4,23.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,5 o más,grande,3 o más,3 o más
Computación Emergente,2526-3,anon_287,1,6,23.0,12 o más,8.116857905646832,0.0006920415224913494,0.0006920415224913494,0.3328719723183391,0.3328719723183391,0.3328719723183391,5,142,40,5 o más,grande,0,2
Computación Emergente,2526-3,anon_287,1,8,23.0,12 o más,13.116674116261745,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,142,40,5 o más,grande,2,2
Computación Emergente,2526-3,anon_288,1,4,24.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,3,grande,2,2
Computación Emergente,2526-3,anon_288,1,6,24.0,12 o más,5.854780413116635,0.0003466204506065858,0.0003466204506065858,0.41629116117850956,0.5826689774696707,0.0003466204506065858,5,142,40,3,grande,0,1
Computación Emergente,2526-3,anon_288,1,8,24.0,12 o más,5.117389277389277,0.2,0.2,0.2,0.2,0.2,5,142,40,3,grande,3 o más,3 o más
Computación Emergente,2526-3,anon_289,1,4,0.0,0,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_289,1,6,0.0,0,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_289,1,8,0.0,0,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_290,1,4,5.0,3-5,3.489649567706248,0.0001156737998843262,0.5553499132446501,0.22220936957779064,0.16668594563331407,0.05563909774436091,5,142,40,5 o más,grande,1,0
Computación Emergente,2526-3,anon_290,1,6,5.0,3-5,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_290,1,8,5.0,3-5,0.5860469964472588,0.6924030638094953,0.24034214526271866,0.05865943432777993,0.008589395881143266,5.96071886269484e-06,5,142,40,5 o más,grande,0,0
Computación Emergente,2526-3,anon_291,1,4,0.0,0,1.7085763959279299,0.5944835350408106,5.629045876723896e-05,0.378328173374613,0.027075710667041942,5.629045876723896e-05,5,142,40,3,grande,0,0
Computación Emergente,2526-3,anon_291,1,6,0.0,0,1.7085763959279299,0.5944835350408106,5.629045876723896e-05,0.378328173374613,0.027075710667041942,5.629045876723896e-05,5,142,40,3,grande,0,0
Computación Emergente,2526-3,anon_291,1,8,0.0,0,1.7085763959279299,0.5944835350408106,5.629045876723896e-05,0.378328173374613,0.027075710667041942,5.629045876723896e-05,5,142,40,3,grande,0,0
Computación Emergente,2526-3,anon_292,1,4,6.0,6-11,7.171121658997307,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,0.0010362694300518136,5,142,40,4,grande,0,2
Computación Emergente,2526-3,anon_292,1,6,6.0,6-11,4.080611771529831,5.480953685941354e-05,0.3157577418470814,0.38152918607837766,0.30260345300082214,5.480953685941354e-05,5,142,40,4,grande,0,1
Computación Emergente,2526-3,anon_292,1,8,6.0,6-11,4.207669361776558,6.125574272588054e-05,0.2940888208269525,0.3822970903522204,0.32349157733537515,6.125574272588054e-05,5,142,40,4,grande,1,0
Computación Emergente,2526-3,anon_293,1,4,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_293,1,6,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_293,1,8,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_294,1,4,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_294,1,6,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
Computación Emergente,2526-3,anon_294,1,8,0.0,0,0.8929547350911811,0.5655893325453404,0.32446348760757954,0.09042957928563515,0.019510213127470175,7.387433974808851e-06,5,142,40,4,grande,0,0
