tratamiento,materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,prediccion_continua,evidencia_completa
nan,Estructura de Datos,2526-3,anon_387,2,4,4.0,7.057922077922078,True
nan,Estructura de Datos,2526-3,anon_387,2,6,4.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_387,2,8,4.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_339,2,4,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_339,2,6,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_339,2,8,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_388,2,4,10.0,22.205845494711475,True
nan,Estructura de Datos,2526-3,anon_388,2,6,10.0,10.82874673764986,True
nan,Estructura de Datos,2526-3,anon_388,2,8,10.0,22.2843321445394,True
nan,Estructura de Datos,2526-3,anon_341,2,4,0.0,1.4248770150722994,True
nan,Estructura de Datos,2526-3,anon_341,2,6,0.0,1.4248770150722994,True
nan,Estructura de Datos,2526-3,anon_341,2,8,0.0,1.4248770150722994,True
nan,Estructura de Datos,2526-3,anon_362,2,4,15.0,6.770229718333616,True
nan,Estructura de Datos,2526-3,anon_362,2,6,15.0,22.205845494711475,True
nan,Estructura de Datos,2526-3,anon_362,2,8,15.0,22.205845494711475,True
nan,Estructura de Datos,2526-3,anon_389,2,4,0.0,0.9514020617998957,True
nan,Estructura de Datos,2526-3,anon_389,2,6,0.0,0.9514020617998957,True
nan,Estructura de Datos,2526-3,anon_389,2,8,0.0,0.9514020617998957,True
nan,Estructura de Datos,2526-3,anon_390,2,4,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_390,2,6,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_390,2,8,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_363,2,4,11.0,3.491693667157585,True
nan,Estructura de Datos,2526-3,anon_363,2,6,11.0,7.057922077922078,True
nan,Estructura de Datos,2526-3,anon_363,2,8,11.0,7.057922077922078,True
nan,Estructura de Datos,2526-3,anon_081,2,4,2.0,1.988148773642465,True
nan,Estructura de Datos,2526-3,anon_081,2,6,2.0,1.988148773642465,True
nan,Estructura de Datos,2526-3,anon_081,2,8,2.0,1.988148773642465,True
nan,Estructura de Datos,2526-3,anon_365,2,4,24.0,22.205845494711475,True
nan,Estructura de Datos,2526-3,anon_365,2,6,24.0,12.878773972141847,True
nan,Estructura de Datos,2526-3,anon_365,2,8,24.0,3.491693667157585,True
nan,Estructura de Datos,2526-3,anon_391,2,4,1.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_391,2,6,1.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_391,2,8,1.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_087,2,4,2.0,11.504329903862372,True
nan,Estructura de Datos,2526-3,anon_087,2,6,2.0,1.988148773642465,True
nan,Estructura de Datos,2526-3,anon_087,2,8,2.0,1.988148773642465,True
nan,Estructura de Datos,2526-3,anon_392,2,4,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_392,2,6,0.0,0.3259586853533674,True
nan,Estructura de Datos,2526-3,anon_392,2,8,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_004,2,4,7.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_004,2,6,7.0,14.064891399761418,True
dropna,Estructura de Datos,2526-3,anon_004,2,8,7.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_349,2,4,6.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_349,2,6,6.0,3.465210428669076,True
dropna,Estructura de Datos,2526-3,anon_349,2,8,6.0,3.465210428669076,True
dropna,Estructura de Datos,2526-3,anon_324,2,4,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_324,2,6,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_324,2,8,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_372,2,4,10.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_372,2,6,10.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_372,2,8,10.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_326,2,4,12.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_326,2,6,12.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_326,2,8,12.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_378,2,4,2.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_378,2,6,2.0,8.497167123533906,True
dropna,Estructura de Datos,2526-3,anon_378,2,8,2.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_379,2,4,19.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_379,2,6,19.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_379,2,8,19.0,22.2843321445394,True
dropna,Estructura de Datos,2526-3,anon_007,2,4,0.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_007,2,6,0.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_007,2,8,0.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_356,2,4,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_356,2,6,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_356,2,8,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_380,2,4,3.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_380,2,6,3.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_380,2,8,3.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_381,2,4,4.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_381,2,6,4.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_381,2,8,4.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_382,2,4,2.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_382,2,6,2.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_382,2,8,2.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_383,2,4,3.0,22.2843321445394,True
dropna,Estructura de Datos,2526-3,anon_383,2,6,3.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_383,2,8,3.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_384,2,4,2.0,4.398857804799079,True
dropna,Estructura de Datos,2526-3,anon_384,2,6,2.0,4.398857804799079,True
dropna,Estructura de Datos,2526-3,anon_384,2,8,2.0,22.2843321445394,True
dropna,Estructura de Datos,2526-3,anon_385,2,4,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_385,2,6,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_385,2,8,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_375,2,4,4.0,11.971772040784174,True
dropna,Estructura de Datos,2526-3,anon_375,2,6,4.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_375,2,8,4.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_386,2,4,2.0,14.064891399761418,True
dropna,Estructura de Datos,2526-3,anon_386,2,6,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_386,2,8,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_387,2,4,4.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_387,2,6,4.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_387,2,8,4.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_339,2,4,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_339,2,6,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_339,2,8,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_388,2,4,10.0,22.205845494711475,True
dropna,Estructura de Datos,2526-3,anon_388,2,6,10.0,10.82874673764986,True
dropna,Estructura de Datos,2526-3,anon_388,2,8,10.0,22.2843321445394,True
dropna,Estructura de Datos,2526-3,anon_341,2,4,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_341,2,6,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_341,2,8,0.0,1.4248770150722994,True
dropna,Estructura de Datos,2526-3,anon_362,2,4,15.0,6.770229718333616,True
dropna,Estructura de Datos,2526-3,anon_362,2,6,15.0,22.205845494711475,True
dropna,Estructura de Datos,2526-3,anon_362,2,8,15.0,22.205845494711475,True
dropna,Estructura de Datos,2526-3,anon_389,2,4,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_389,2,6,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_389,2,8,0.0,0.9514020617998957,True
dropna,Estructura de Datos,2526-3,anon_390,2,4,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_390,2,6,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_390,2,8,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_363,2,4,11.0,3.491693667157585,True
dropna,Estructura de Datos,2526-3,anon_363,2,6,11.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_363,2,8,11.0,7.057922077922078,True
dropna,Estructura de Datos,2526-3,anon_081,2,4,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_081,2,6,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_081,2,8,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_365,2,4,24.0,22.205845494711475,True
dropna,Estructura de Datos,2526-3,anon_365,2,6,24.0,12.878773972141847,True
dropna,Estructura de Datos,2526-3,anon_365,2,8,24.0,3.491693667157585,True
dropna,Estructura de Datos,2526-3,anon_391,2,4,1.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_391,2,6,1.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_391,2,8,1.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_087,2,4,2.0,11.504329903862372,True
dropna,Estructura de Datos,2526-3,anon_087,2,6,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_087,2,8,2.0,1.988148773642465,True
dropna,Estructura de Datos,2526-3,anon_392,2,4,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_392,2,6,0.0,0.3259586853533674,True
dropna,Estructura de Datos,2526-3,anon_392,2,8,0.0,0.3259586853533674,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,4,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,6,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,8,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,4,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,6,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,8,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,4,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,6,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,8,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,4,6.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,6,6.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,8,6.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,4,4.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,6,4.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,8,4.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,4,9.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,6,9.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,8,9.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,4,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,6,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,8,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,4,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,6,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,8,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,4,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,6,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,8,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,4,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,6,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,8,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,4,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,6,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,8,5.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,4,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,6,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,8,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,4,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,6,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,8,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,4,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,6,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,8,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,4,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,6,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,8,0.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,4,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,6,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,8,10.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,4,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,6,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,8,2.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,4,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,6,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,8,1.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,4,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,6,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,8,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,4,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,6,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,8,3.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,4,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,6,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,8,8.0,5.413333333333334,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,4,9.0,6.883783160322954,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,6,9.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,8,9.0,5.732668052668053,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,4,12.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,6,12.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,8,12.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,4,3.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,6,3.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,8,3.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,4,3.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,6,3.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,8,3.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,4,9.0,5.732668052668053,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,6,9.0,12.629084628670121,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,8,9.0,4.0073229706390325,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,4,2.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,6,2.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,8,2.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,4,11.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,6,11.0,2.8067878787878793,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,8,11.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,4,2.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,6,2.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,8,2.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,4,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,6,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_010,1,8,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,4,3.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,6,3.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_011,1,8,3.0,6.282201993931513,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,4,8.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,6,8.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_012,1,8,8.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,4,5.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,6,5.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_013,1,8,5.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,4,9.0,9.654350674373795,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,6,9.0,7.419899807321773,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_014,1,8,9.0,11.552768697374939,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,4,12.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,6,12.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_015,1,8,12.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,4,2.0,2.8067878787878793,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,6,2.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_016,1,8,2.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,4,11.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,6,11.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_017,1,8,11.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,4,8.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,6,8.0,12.59189003436426,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_018,1,8,8.0,9.411460771564803,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_019,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,4,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,6,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_020,1,8,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,4,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,6,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_021,1,8,0.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,4,11.0,7.193817762399078,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,6,11.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_022,1,8,11.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,4,3.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,6,3.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_023,1,8,3.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,4,5.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,6,5.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_024,1,8,5.0,8.791203463203464,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_025,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_026,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,4,8.0,9.654350674373795,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,6,8.0,6.282201993931513,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_027,1,8,8.0,6.282201993931513,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,4,8.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,6,8.0,2.8067878787878793,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_028,1,8,8.0,8.765085910652923,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_029,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,4,1.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,6,1.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_030,1,8,1.0,0.7346871082827114,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,4,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,6,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_031,1,8,1.0,2.144458512014158,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,4,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,6,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_032,1,8,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,4,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,6,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_033,1,8,1.0,1.412581852835069,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,4,0.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,6,0.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_034,1,8,0.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,4,8.0,1.2009141534678527,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,6,8.0,2.8067878787878793,True
nan,Matemáticas Discretas,2526-2,anon_md_2526_2_1_035,1,8,8.0,8.765085910652923,True
